Timestamp,Machine ID,Material Category,Material Name,Quantity Used (kg),Recycled Material (%),Energy Consumption (kWh),Production Output (Units),Defect Rate (%)
2025-05-11 00:40:00,M001,Raw Material,Cotton,128.03,0.0,193.44,936,2.58
2025-05-11 00:45:00,M003,Finished Material,Machine Component,157.56,0.0,108.84,239,4.97
2025-05-11 00:50:00,M002,Recycled Material,Reprocessed Plastics,50.94,3.3,174.36,675,3.21
2025-05-11 00:55:00,M001,Raw Material,Steel,136.15,0.0,196.97,725,0.89
2025-05-11 01:00:00,M008,Raw Material,Steel,97.25,0.0,131.29,865,4.4
2025-05-11 01:05:00,M006,Intermediate Material,Plastic Resin,57.99,0.0,148.34,304,0.22
2025-05-11 01:10:00,M008,Raw Material,Cotton,139.05,0.0,161.66,104,4.78
2025-05-11 01:15:00,M005,Finished Material,Packaging,62.99,0.0,140.5,904,1.56
2025-05-11 01:20:00,M006,Finished Material,Machine Component,84.05,0.0,157.5,916,2.84
2025-05-11 01:25:00,M008,Recycled Material,Scrap Steel,179.78,20.61,95.78,363,1.4
2025-05-11 01:30:00,M008,Raw Material,Cotton,175.45,0.0,90.57,739,3.97
2025-05-11 01:35:00,M009,Intermediate Material,Plastic Resin,80.33,0.0,117.3,651,0.41
2025-05-11 01:40:00,M002,Raw Material,Polypropylene,99.84,0.0,98.45,893,2.81
2025-05-11 01:45:00,M010,Recycled Material,Scrap Steel,152.69,3.44,187.09,318,4.85
2025-05-11 01:50:00,M006,Recycled Material,Reprocessed Plastics,128.6,44.07,109.03,992,4.59
2025-05-11 01:55:00,M007,Hazardous Material,Lead-Based Alloy,110.84,0.0,112.76,658,2.18
2025-05-11 02:00:00,M007,Recycled Material,Scrap Steel,138.24,10.95,166.13,357,4.45
2025-05-11 02:05:00,M009,Hazardous Material,Lead-Based Alloy,132.07,0.0,196.12,425,4.0
2025-05-11 02:10:00,M007,Finished Material,Machine Component,110.88,0.0,96.55,148,1.65
2025-05-11 02:15:00,M001,Recycled Material,Reprocessed Plastics,189.05,35.23,127.22,559,3.1
2025-05-11 02:20:00,M006,Raw Material,Polypropylene,194.14,0.0,99.13,678,0.91
2025-05-11 02:25:00,M001,Hazardous Material,Lead-Based Alloy,131.13,0.0,120.0,884,1.62
2025-05-11 02:30:00,M001,Recycled Material,Reprocessed Plastics,159.59,33.3,152.01,339,0.5
2025-05-11 02:35:00,M002,Raw Material,Cotton,166.84,0.0,192.97,197,3.01
2025-05-11 02:40:00,M001,Intermediate Material,Plastic Resin,170.82,0.0,164.5,555,3.41
2025-05-11 02:45:00,M001,Finished Material,Packaging,76.57,0.0,156.06,515,3.59
2025-05-11 02:50:00,M006,Intermediate Material,Plastic Resin,172.64,0.0,191.86,815,4.7
2025-05-11 02:55:00,M003,Raw Material,Steel,150.03,0.0,101.87,421,3.92
2025-05-11 03:00:00,M010,Process Additive,Industrial Oil,51.59,0.0,183.19,877,4.06
2025-05-11 03:05:00,M001,Raw Material,Polypropylene,66.65,0.0,105.75,836,4.65
2025-05-11 03:10:00,M006,Finished Material,Packaging,152.96,0.0,111.16,748,4.45
2025-05-11 03:15:00,M006,Raw Material,Cotton,92.38,0.0,194.7,604,0.5
2025-05-11 03:20:00,M008,Finished Material,Circuit Board,176.68,0.0,135.64,663,0.25
2025-05-11 03:25:00,M006,Finished Material,Packaging,138.48,0.0,123.94,128,4.57
2025-05-11 03:30:00,M002,Raw Material,Steel,197.39,0.0,114.54,793,3.11
2025-05-11 03:35:00,M005,Finished Material,Circuit Board,80.49,0.0,187.67,221,0.02
2025-05-11 03:40:00,M006,Intermediate Material,Sheet Metal,181.74,0.0,131.41,618,3.06
2025-05-11 03:45:00,M005,Raw Material,Steel,131.41,0.0,155.22,196,4.78
2025-05-11 03:50:00,M006,Hazardous Material,Lead-Based Alloy,193.98,0.0,123.1,878,3.75
2025-05-11 03:55:00,M006,Finished Material,Packaging,101.07,0.0,85.48,497,0.35
2025-05-11 04:00:00,M001,Recycled Material,Reprocessed Plastics,135.41,28.88,157.3,507,2.86
2025-05-11 04:05:00,M009,Raw Material,Steel,132.01,0.0,166.06,588,1.31
2025-05-11 04:10:00,M004,Recycled Material,Reprocessed Plastics,154.16,6.27,186.77,323,3.31
2025-05-11 04:15:00,M010,Process Additive,Coolant,137.16,0.0,195.58,483,4.31
2025-05-11 04:20:00,M001,Raw Material,Cotton,123.62,0.0,125.24,968,4.23
2025-05-11 04:25:00,M006,Process Additive,Industrial Oil,82.69,0.0,155.95,948,0.06
2025-05-11 04:30:00,M008,Intermediate Material,Plastic Resin,96.97,0.0,95.6,500,0.92
2025-05-11 04:35:00,M002,Recycled Material,Reprocessed Plastics,77.57,3.06,102.41,686,3.51
2025-05-11 04:40:00,M003,Intermediate Material,Sheet Metal,96.16,0.0,182.72,171,0.08
2025-05-11 04:45:00,M001,Hazardous Material,Lead-Based Alloy,146.47,0.0,187.08,959,3.38
2025-05-11 04:50:00,M006,Intermediate Material,Sheet Metal,145.58,0.0,195.09,669,4.57
2025-05-11 04:55:00,M009,Process Additive,Industrial Oil,52.09,0.0,186.37,219,0.44
2025-05-11 05:00:00,M007,Recycled Material,Scrap Steel,169.19,30.81,80.78,794,1.67
2025-05-11 05:05:00,M008,Process Additive,Catalyst,133.47,0.0,197.84,561,1.62
2025-05-11 05:10:00,M010,Intermediate Material,Sheet Metal,75.65,0.0,168.43,889,2.12
2025-05-11 05:15:00,M003,Recycled Material,Scrap Steel,84.64,42.16,130.29,923,4.41
2025-05-11 05:20:00,M001,Finished Material,Circuit Board,118.64,0.0,122.45,291,0.39
2025-05-11 05:25:00,M008,Recycled Material,Scrap Steel,154.24,6.3,188.88,217,0.45
2025-05-11 05:30:00,M006,Intermediate Material,Sheet Metal,157.05,0.0,146.09,285,0.95
2025-05-11 05:35:00,M003,Raw Material,Aluminum,60.13,0.0,188.83,637,3.93
2025-05-11 05:40:00,M009,Hazardous Material,Solvent,158.42,0.0,162.37,679,0.47
2025-05-11 05:45:00,M002,Raw Material,Cotton,81.72,0.0,124.57,663,2.75
2025-05-11 05:50:00,M010,Process Additive,Catalyst,162.44,0.0,162.83,581,0.84
2025-05-11 05:55:00,M002,Recycled Material,Scrap Steel,156.32,37.52,172.78,342,2.39
2025-05-11 06:00:00,M010,Intermediate Material,Sheet Metal,132.12,0.0,125.05,258,2.54
2025-05-11 06:05:00,M010,Recycled Material,Scrap Steel,170.56,13.81,195.37,418,4.33
2025-05-11 06:10:00,M002,Hazardous Material,Lead-Based Alloy,75.22,0.0,170.48,266,0.01
2025-05-11 06:15:00,M003,Hazardous Material,Lead-Based Alloy,142.26,0.0,144.4,740,4.63
2025-05-11 06:20:00,M004,Intermediate Material,Textiles,191.83,0.0,87.1,190,1.39
2025-05-11 06:25:00,M008,Process Additive,Catalyst,81.71,0.0,95.8,867,4.3
2025-05-11 06:30:00,M002,Raw Material,Cotton,196.09,0.0,194.79,691,3.01
2025-05-11 06:35:00,M004,Finished Material,Circuit Board,150.97,0.0,168.29,852,0.07
2025-05-11 06:40:00,M001,Finished Material,Circuit Board,196.8,0.0,113.24,831,3.48
2025-05-11 06:45:00,M004,Intermediate Material,Sheet Metal,157.54,0.0,139.76,970,4.65
2025-05-11 06:50:00,M002,Intermediate Material,Plastic Resin,157.68,0.0,84.97,895,3.8
2025-05-11 06:55:00,M009,Raw Material,Cotton,100.32,0.0,85.64,359,1.98
2025-05-11 07:00:00,M001,Finished Material,Circuit Board,101.67,0.0,175.17,336,4.67
2025-05-11 07:05:00,M008,Recycled Material,Reprocessed Plastics,103.38,45.15,91.51,650,1.12
2025-05-11 07:10:00,M002,Finished Material,Circuit Board,147.76,0.0,198.88,191,2.08
2025-05-11 07:15:00,M002,Recycled Material,Reprocessed Plastics,106.72,30.41,183.27,262,2.91
2025-05-11 07:20:00,M009,Intermediate Material,Sheet Metal,191.62,0.0,83.5,353,4.21
2025-05-11 07:25:00,M009,Process Additive,Industrial Oil,143.01,0.0,127.03,254,2.84
2025-05-11 07:30:00,M004,Raw Material,Cotton,123.03,0.0,140.13,475,2.03
2025-05-11 07:35:00,M006,Recycled Material,Reprocessed Plastics,119.08,37.66,186.91,492,1.17
2025-05-11 07:40:00,M007,Intermediate Material,Sheet Metal,135.55,0.0,176.5,470,1.81
2025-05-11 07:45:00,M005,Hazardous Material,Solvent,166.82,0.0,173.99,407,3.28
2025-05-11 07:50:00,M008,Recycled Material,Reprocessed Plastics,196.95,34.24,152.56,293,3.59
2025-05-11 07:55:00,M010,Recycled Material,Reprocessed Plastics,51.28,32.36,125.23,564,0.95
2025-05-11 08:00:00,M003,Recycled Material,Scrap Steel,115.08,41.7,90.62,250,1.28
2025-05-11 08:05:00,M007,Finished Material,Circuit Board,187.95,0.0,168.66,770,2.77
2025-05-11 08:10:00,M006,Process Additive,Catalyst,72.7,0.0,161.5,970,2.57
2025-05-11 08:15:00,M001,Hazardous Material,Solvent,192.37,0.0,151.29,803,3.09
2025-05-11 08:20:00,M010,Recycled Material,Scrap Steel,145.92,36.22,188.89,828,0.42
2025-05-11 08:25:00,M010,Hazardous Material,Solvent,89.55,0.0,104.12,446,4.02
2025-05-11 08:30:00,M003,Finished Material,Machine Component,192.09,0.0,196.89,291,4.44
2025-05-11 08:35:00,M001,Process Additive,Catalyst,85.38,0.0,109.46,307,4.75
2025-05-11 08:40:00,M001,Finished Material,Circuit Board,61.63,0.0,164.77,474,4.24
2025-05-11 08:45:00,M009,Recycled Material,Reprocessed Plastics,54.2,49.01,112.05,984,2.33
2025-05-11 08:50:00,M007,Finished Material,Packaging,151.27,0.0,139.93,915,2.27
2025-05-11 08:55:00,M010,Finished Material,Packaging,169.62,0.0,112.19,890,4.71
2025-05-11 09:00:00,M006,Intermediate Material,Plastic Resin,195.06,0.0,132.39,677,2.36
2025-05-11 09:05:00,M005,Recycled Material,Reprocessed Plastics,189.68,29.73,140.33,926,0.32
2025-05-11 09:10:00,M004,Process Additive,Industrial Oil,61.86,0.0,121.19,478,0.11
2025-05-11 09:15:00,M001,Hazardous Material,Solvent,188.79,0.0,192.42,413,2.54
2025-05-11 09:20:00,M006,Intermediate Material,Plastic Resin,139.39,0.0,118.77,480,2.88
2025-05-11 09:25:00,M007,Process Additive,Coolant,77.26,0.0,182.41,345,0.07
2025-05-11 09:30:00,M005,Intermediate Material,Sheet Metal,105.19,0.0,166.09,221,1.33
2025-05-11 09:35:00,M007,Raw Material,Polypropylene,57.9,0.0,160.12,371,3.25
2025-05-11 09:40:00,M010,Intermediate Material,Sheet Metal,168.9,0.0,98.89,525,4.08
2025-05-11 09:45:00,M005,Process Additive,Coolant,82.02,0.0,177.15,563,2.83
2025-05-11 09:50:00,M004,Finished Material,Machine Component,83.9,0.0,195.33,797,4.52
2025-05-11 09:55:00,M001,Hazardous Material,Lead-Based Alloy,124.35,0.0,143.7,464,4.6
2025-05-11 10:00:00,M003,Raw Material,Steel,105.25,0.0,145.88,194,4.58
2025-05-11 10:05:00,M009,Process Additive,Coolant,73.46,0.0,123.53,773,1.4
2025-05-11 10:10:00,M003,Recycled Material,Reprocessed Plastics,88.96,42.21,158.06,795,2.49
2025-05-11 10:15:00,M002,Recycled Material,Scrap Steel,146.42,8.18,157.77,935,3.38
2025-05-11 10:20:00,M009,Recycled Material,Reprocessed Plastics,181.3,41.02,106.71,555,2.31
2025-05-11 10:25:00,M003,Hazardous Material,Solvent,110.05,0.0,118.87,292,0.97
2025-05-11 10:30:00,M001,Raw Material,Polypropylene,186.65,0.0,157.48,147,4.63
2025-05-11 10:35:00,M006,Intermediate Material,Plastic Resin,189.86,0.0,87.55,476,1.63
2025-05-11 10:40:00,M009,Finished Material,Circuit Board,55.45,0.0,190.49,595,4.28
2025-05-11 10:45:00,M003,Finished Material,Circuit Board,59.86,0.0,102.36,574,3.31
2025-05-11 10:50:00,M004,Raw Material,Cotton,53.97,0.0,116.13,687,3.46
2025-05-11 10:55:00,M002,Intermediate Material,Plastic Resin,129.36,0.0,155.31,188,2.47
2025-05-11 11:00:00,M003,Raw Material,Aluminum,68.24,0.0,125.37,454,1.76
2025-05-11 11:05:00,M003,Hazardous Material,Solvent,76.4,0.0,166.5,715,3.22
2025-05-11 11:10:00,M010,Finished Material,Packaging,178.39,0.0,174.09,452,0.64
2025-05-11 11:15:00,M006,Hazardous Material,Solvent,174.09,0.0,183.18,799,1.07
2025-05-11 11:20:00,M004,Intermediate Material,Sheet Metal,72.62,0.0,163.19,934,2.21
2025-05-11 11:25:00,M010,Intermediate Material,Textiles,140.51,0.0,100.92,394,1.82
2025-05-11 11:30:00,M008,Finished Material,Packaging,174.25,0.0,173.81,327,3.91
2025-05-11 11:35:00,M004,Intermediate Material,Sheet Metal,113.48,0.0,90.45,458,4.86
2025-05-11 11:40:00,M008,Recycled Material,Scrap Steel,186.11,27.56,135.09,623,0.94
2025-05-11 11:45:00,M010,Recycled Material,Scrap Steel,164.67,40.35,179.57,304,1.91
2025-05-11 11:50:00,M002,Raw Material,Cotton,68.7,0.0,127.57,462,3.22
2025-05-11 11:55:00,M009,Intermediate Material,Textiles,151.67,0.0,155.85,287,3.53
2025-05-11 12:00:00,M008,Finished Material,Packaging,115.21,0.0,164.89,368,2.67
2025-05-11 12:05:00,M005,Recycled Material,Reprocessed Plastics,80.05,22.13,111.52,248,1.05
2025-05-11 12:10:00,M004,Finished Material,Circuit Board,71.25,0.0,99.37,829,2.54
2025-05-11 12:15:00,M002,Hazardous Material,Solvent,88.06,0.0,98.48,673,4.95
2025-05-11 12:20:00,M010,Intermediate Material,Textiles,172.35,0.0,198.9,746,4.3
2025-05-11 12:25:00,M003,Finished Material,Machine Component,110.75,0.0,125.24,940,4.44
2025-05-11 12:30:00,M006,Intermediate Material,Plastic Resin,148.41,0.0,188.03,348,4.17
2025-05-11 12:35:00,M008,Intermediate Material,Sheet Metal,178.26,0.0,93.77,156,1.36
2025-05-11 12:40:00,M008,Process Additive,Industrial Oil,174.15,0.0,80.76,785,1.58
2025-05-11 12:45:00,M009,Process Additive,Industrial Oil,147.98,0.0,118.88,113,4.44
2025-05-11 12:50:00,M002,Intermediate Material,Plastic Resin,76.18,0.0,159.33,620,3.92
2025-05-11 12:55:00,M007,Intermediate Material,Textiles,174.23,0.0,136.82,474,1.93
2025-05-11 13:00:00,M006,Finished Material,Machine Component,168.61,0.0,85.4,426,1.26
2025-05-11 13:05:00,M002,Intermediate Material,Textiles,148.95,0.0,124.19,538,4.89
2025-05-11 13:10:00,M005,Raw Material,Steel,134.93,0.0,190.2,450,1.65
2025-05-11 13:15:00,M005,Raw Material,Steel,136.43,0.0,125.12,316,2.95
2025-05-11 13:20:00,M008,Hazardous Material,Solvent,103.66,0.0,102.18,588,4.02
2025-05-11 13:25:00,M003,Raw Material,Polypropylene,75.31,0.0,197.17,782,0.07
2025-05-11 13:30:00,M010,Finished Material,Machine Component,64.41,0.0,167.48,191,0.75
2025-05-11 13:35:00,M002,Intermediate Material,Textiles,86.55,0.0,165.97,735,2.02
2025-05-11 13:40:00,M009,Hazardous Material,Solvent,110.9,0.0,147.97,635,2.37
2025-05-11 13:45:00,M002,Intermediate Material,Plastic Resin,123.58,0.0,138.06,181,3.99
2025-05-11 13:50:00,M003,Intermediate Material,Plastic Resin,147.81,0.0,160.99,128,2.3
2025-05-11 13:55:00,M006,Finished Material,Packaging,194.58,0.0,144.17,586,3.24
2025-05-11 14:00:00,M007,Process Additive,Industrial Oil,176.1,0.0,192.32,746,3.42
2025-05-11 14:05:00,M005,Intermediate Material,Sheet Metal,140.39,0.0,155.6,491,1.64
2025-05-11 14:10:00,M004,Raw Material,Polypropylene,77.25,0.0,94.96,146,0.79
2025-05-11 14:15:00,M010,Raw Material,Polypropylene,176.32,0.0,172.95,597,4.04
2025-05-11 14:20:00,M005,Process Additive,Catalyst,146.01,0.0,175.94,390,2.4
2025-05-11 14:25:00,M001,Raw Material,Aluminum,113.13,0.0,147.35,505,1.53
2025-05-11 14:30:00,M009,Finished Material,Machine Component,124.46,0.0,115.73,558,2.97
2025-05-11 14:35:00,M005,Raw Material,Cotton,172.43,0.0,126.28,455,2.13
2025-05-11 14:40:00,M001,Process Additive,Coolant,54.95,0.0,128.8,461,1.57
2025-05-11 14:45:00,M004,Recycled Material,Scrap Steel,55.65,36.96,197.01,678,2.13
2025-05-11 14:50:00,M003,Recycled Material,Reprocessed Plastics,61.86,44.14,147.85,466,0.69
2025-05-11 14:55:00,M007,Intermediate Material,Plastic Resin,80.88,0.0,163.37,707,2.33
2025-05-11 15:00:00,M001,Intermediate Material,Plastic Resin,102.46,0.0,99.38,264,2.31
2025-05-11 15:05:00,M004,Recycled Material,Reprocessed Plastics,85.22,3.92,117.68,396,4.58
2025-05-11 15:10:00,M010,Hazardous Material,Solvent,141.76,0.0,121.84,388,2.07
2025-05-11 15:15:00,M007,Intermediate Material,Plastic Resin,195.86,0.0,170.45,995,4.51
2025-05-11 15:20:00,M005,Finished Material,Circuit Board,96.11,0.0,110.89,174,3.96
2025-05-11 15:25:00,M005,Hazardous Material,Lead-Based Alloy,109.33,0.0,191.36,703,1.22
2025-05-11 15:30:00,M010,Intermediate Material,Textiles,191.71,0.0,111.02,692,2.25
2025-05-11 15:35:00,M004,Hazardous Material,Solvent,181.56,0.0,111.66,638,3.8
2025-05-11 15:40:00,M009,Intermediate Material,Sheet Metal,83.68,0.0,151.2,612,2.1
2025-05-11 15:45:00,M010,Finished Material,Machine Component,158.53,0.0,106.22,689,3.35
2025-05-11 15:50:00,M009,Finished Material,Packaging,137.4,0.0,192.05,202,1.25
2025-05-11 15:55:00,M002,Raw Material,Cotton,69.36,0.0,162.95,217,4.3
2025-05-11 16:00:00,M001,Recycled Material,Reprocessed Plastics,95.2,42.58,121.73,393,3.15
2025-05-11 16:05:00,M007,Process Additive,Coolant,120.89,0.0,150.27,979,3.89
2025-05-11 16:10:00,M001,Intermediate Material,Sheet Metal,56.44,0.0,113.38,543,4.24
2025-05-11 16:15:00,M007,Raw Material,Aluminum,158.53,0.0,106.81,155,4.11
2025-05-11 16:20:00,M003,Finished Material,Machine Component,66.0,0.0,173.45,308,3.67
2025-05-11 16:25:00,M008,Process Additive,Coolant,179.65,0.0,143.45,709,1.96
2025-05-11 16:30:00,M006,Hazardous Material,Solvent,144.2,0.0,180.75,102,2.78
2025-05-11 16:35:00,M007,Raw Material,Aluminum,191.66,0.0,111.33,469,2.76
2025-05-11 16:40:00,M004,Process Additive,Catalyst,99.09,0.0,126.55,186,0.36
2025-05-11 16:45:00,M009,Hazardous Material,Solvent,57.21,0.0,104.56,287,0.95
2025-05-11 16:50:00,M007,Intermediate Material,Textiles,161.13,0.0,84.02,354,0.97
2025-05-11 16:55:00,M008,Process Additive,Industrial Oil,89.77,0.0,104.95,210,0.09
2025-05-11 17:00:00,M004,Finished Material,Machine Component,157.13,0.0,129.88,859,3.47
2025-05-11 17:05:00,M007,Hazardous Material,Lead-Based Alloy,54.9,0.0,174.98,766,1.57
2025-05-11 17:10:00,M003,Hazardous Material,Solvent,107.21,0.0,149.91,151,0.76
2025-05-11 17:15:00,M002,Finished Material,Packaging,195.84,0.0,132.58,392,0.32
2025-05-11 17:20:00,M005,Intermediate Material,Sheet Metal,95.31,0.0,180.98,159,0.78
2025-05-11 17:25:00,M009,Process Additive,Industrial Oil,74.51,0.0,177.81,724,4.72
2025-05-11 17:30:00,M007,Recycled Material,Reprocessed Plastics,77.18,37.58,167.58,871,4.61
2025-05-11 17:35:00,M003,Intermediate Material,Sheet Metal,70.02,0.0,199.28,738,3.97
2025-05-11 17:40:00,M001,Intermediate Material,Sheet Metal,70.17,0.0,128.15,210,1.08
2025-05-11 17:45:00,M001,Intermediate Material,Sheet Metal,82.92,0.0,110.44,579,2.2
2025-05-11 17:50:00,M002,Finished Material,Machine Component,167.5,0.0,123.82,935,0.05
2025-05-11 17:55:00,M007,Intermediate Material,Plastic Resin,141.45,0.0,121.68,933,1.58
2025-05-11 18:00:00,M001,Intermediate Material,Plastic Resin,146.26,0.0,105.27,180,4.71
2025-05-11 18:05:00,M003,Intermediate Material,Textiles,137.26,0.0,172.35,935,2.44
2025-05-11 18:10:00,M004,Raw Material,Aluminum,90.63,0.0,190.15,911,0.66
2025-05-11 18:15:00,M003,Hazardous Material,Solvent,118.77,0.0,193.59,918,2.91
2025-05-11 18:20:00,M001,Raw Material,Cotton,157.65,0.0,194.91,777,3.99
2025-05-11 18:25:00,M005,Raw Material,Polypropylene,58.77,0.0,177.72,839,2.07
2025-05-11 18:30:00,M005,Finished Material,Packaging,119.39,0.0,173.14,204,4.16
2025-05-11 18:35:00,M008,Finished Material,Packaging,153.65,0.0,118.53,366,2.07
2025-05-11 18:40:00,M010,Hazardous Material,Lead-Based Alloy,188.85,0.0,86.01,468,3.2
2025-05-11 18:45:00,M004,Hazardous Material,Solvent,73.11,0.0,161.32,744,0.74
2025-05-11 18:50:00,M009,Raw Material,Aluminum,73.33,0.0,151.86,921,4.78
2025-05-11 18:55:00,M006,Recycled Material,Reprocessed Plastics,163.74,14.09,110.57,619,3.62
2025-05-11 19:00:00,M003,Intermediate Material,Plastic Resin,87.37,0.0,102.52,687,3.85
2025-05-11 19:05:00,M002,Intermediate Material,Sheet Metal,69.5,0.0,90.31,148,0.6
2025-05-11 19:10:00,M008,Hazardous Material,Lead-Based Alloy,85.36,0.0,121.6,804,2.76
2025-05-11 19:15:00,M010,Raw Material,Steel,118.16,0.0,85.94,944,2.42
2025-05-11 19:20:00,M001,Finished Material,Circuit Board,139.74,0.0,122.3,701,4.86
2025-05-11 19:25:00,M010,Process Additive,Catalyst,103.24,0.0,151.78,852,4.43
2025-05-11 19:30:00,M002,Recycled Material,Scrap Steel,75.9,7.11,139.07,497,3.74
2025-05-11 19:35:00,M004,Intermediate Material,Textiles,118.16,0.0,99.63,469,4.29
2025-05-11 19:40:00,M003,Intermediate Material,Sheet Metal,106.35,0.0,125.23,428,3.43
2025-05-11 19:45:00,M005,Hazardous Material,Solvent,177.5,0.0,103.08,299,3.7
2025-05-11 19:50:00,M001,Finished Material,Packaging,172.47,0.0,104.28,396,1.47
2025-05-11 19:55:00,M008,Raw Material,Polypropylene,125.33,0.0,142.23,620,3.0
2025-05-11 20:00:00,M006,Raw Material,Polypropylene,119.69,0.0,176.53,110,4.3
2025-05-11 20:05:00,M010,Finished Material,Machine Component,164.89,0.0,162.12,173,3.06
2025-05-11 20:10:00,M006,Intermediate Material,Textiles,117.23,0.0,110.89,818,4.52
2025-05-11 20:15:00,M007,Recycled Material,Scrap Steel,73.99,43.88,168.93,524,1.17
2025-05-11 20:20:00,M003,Recycled Material,Reprocessed Plastics,121.12,39.74,99.2,467,2.84
2025-05-11 20:25:00,M001,Recycled Material,Scrap Steel,182.87,17.46,90.05,928,3.02
2025-05-11 20:30:00,M001,Finished Material,Machine Component,135.91,0.0,191.29,254,2.96
2025-05-11 20:35:00,M002,Raw Material,Polypropylene,188.61,0.0,194.61,887,2.05
2025-05-11 20:40:00,M001,Intermediate Material,Textiles,97.66,0.0,170.89,817,2.91
2025-05-11 20:45:00,M004,Recycled Material,Scrap Steel,119.49,36.01,98.5,518,0.86
2025-05-11 20:50:00,M010,Finished Material,Machine Component,149.61,0.0,194.47,143,2.16
2025-05-11 20:55:00,M002,Process Additive,Catalyst,88.88,0.0,141.72,761,3.34
2025-05-11 21:00:00,M006,Raw Material,Aluminum,80.71,0.0,92.84,770,2.69
2025-05-11 21:05:00,M001,Raw Material,Polypropylene,136.08,0.0,182.2,329,3.52
2025-05-11 21:10:00,M003,Raw Material,Steel,76.52,0.0,98.22,948,0.86
2025-05-11 21:15:00,M002,Process Additive,Catalyst,94.41,0.0,159.53,215,3.56
2025-05-11 21:20:00,M009,Intermediate Material,Plastic Resin,131.52,0.0,144.29,511,1.49
2025-05-11 21:25:00,M001,Raw Material,Steel,129.63,0.0,111.46,650,0.29
2025-05-11 21:30:00,M005,Process Additive,Industrial Oil,175.58,0.0,160.85,143,3.97
2025-05-11 21:35:00,M003,Hazardous Material,Solvent,116.34,0.0,142.93,350,4.16
2025-05-11 21:40:00,M009,Process Additive,Catalyst,193.96,0.0,156.54,388,4.73
2025-05-11 21:45:00,M007,Finished Material,Machine Component,166.26,0.0,94.25,545,3.62
2025-05-11 21:50:00,M004,Process Additive,Catalyst,77.04,0.0,153.26,832,4.65
2025-05-11 21:55:00,M003,Intermediate Material,Sheet Metal,79.0,0.0,82.05,806,0.32
2025-05-11 22:00:00,M005,Intermediate Material,Textiles,87.94,0.0,106.03,215,1.41
2025-05-11 22:05:00,M008,Hazardous Material,Lead-Based Alloy,63.51,0.0,183.52,557,0.77
2025-05-11 22:10:00,M007,Hazardous Material,Solvent,136.31,0.0,143.22,767,0.8
2025-05-11 22:15:00,M004,Raw Material,Steel,58.55,0.0,185.02,532,2.05
2025-05-11 22:20:00,M003,Finished Material,Circuit Board,59.36,0.0,121.74,301,3.74
